28-01-2022 10:15,b'@Yveerangnayen @NITIAayog #VaccinationCamps \n#AwarenessCampaigns\n#NITIAayog \n#COVID\n#VaccinationCamp\xe2\x80\xa6 https://t.co/O195WYEWRl',b'Chawla17Monica',"b'New Delhi, India'"
28-01-2022 10:14,b'@Yveerangnayen @NITIAayog #VaccinationCamps \n#AwarenessCampaigns\n#NITIAayog \n#COVID\n#VaccinationCamp\xe2\x80\xa6 https://t.co/sN3h3v68ou',b'Chawla17Monica',"b'New Delhi, India'"
28-01-2022 08:40,b'Ideal temperature \xf0\x9f\xa4\x92 to recover from covid . Stay safe and #MaskUp \n#CricketTwitter https://t.co/btvuEKnMK3',b'vmanjunath',b'India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3'
28-01-2022 08:24,b'@Yveerangnayen @NITIAayog #VaccinationCamps \n#AwarenessCampaigns\n#NITIAayog \n#COVID\n#VaccinationCamp\xe2\x80\xa6 https://t.co/Z5ZrlfAIhj',b'AnjaliR81849784',"b'Punjab, India'"
28-01-2022 07:39,b'MASK ON!\n\nFlaunt your passion...step out in style with our literary masks!\n\nShop here - https://\xe2\x80\xa6 https://t.co/qsH0wUbCYe',b'BooksetcCo',"b'New Delhi, India'"
28-01-2022 07:25,b'#4 Flutter_view\n\nhttps://t.co/3OitLgzjmc\n\n#NFT #digitalart #MaskUp #madcrypto #NFTCommunity #EyesOn #masknft #OpenSeaNFT #projectHawk',b'newel_thomas',"b'Mumbai, India'"
28-01-2022 07:24,b'@Yveerangnayen @NITIAayog Good #VaccinationCamps \n#AwarenessCampaigns\n#NITIAayog \n#COVID\n#VaccinationCamp\xe2\x80\xa6 https://t.co/tEE9WwDeQG',b'Shruti1669',b'India'
28-01-2022 06:35,"b'#MiddayLifestyle | \n\n#Masks still save lives: As #thirdwave begins, a guide on why and how to #maskup \n\nVia: Nascim\xe2\x80\xa6 https://t.co/LYK4NZ6qBZ'",b'mid_day',"b'Mumbai, India'"
28-01-2022 06:33,"b'I confirm, #Covid causes fatigue. \n\xe2\x80\xa2Tiredness &amp; Sleepiness\n\xe2\x80\xa2Headaches\n\xe2\x80\xa2Dizziness\n\xe2\x80\xa2Muscle weakness\n\xe2\x80\xa2Slow reflexes\n\xe2\x80\xa2M\xe2\x80\xa6 https://t.co/PoBvXbwcDF'",b'rohit11',"b'Pune, India'"
28-01-2022 06:30,"b""One of the best lessons one can learn in life is to master how to remain calm..... Remember that there's none but y\xe2\x80\xa6 https://t.co/hrZFBe59AQ""",b'harrynaik_IND',b'India'
28-01-2022 05:45,b'Check out more reasons Kolkatans cite for violating the Covid mask protocol. #CovidProtocol #MaskUpKolkata #MaskUp\xe2\x80\xa6 https://t.co/PGIP09TZTo',b'TT_My_Kolkata',"b'Kolkata, India'"
28-01-2022 04:40,b'@Yveerangnayen @NITIAayog #VaccinationCamps are organized for we people to save lives of ourselves and everyone aro\xe2\x80\xa6 https://t.co/8kThQzFIi1',b'savita78781942',"b'Fatehabad, India'"
28-01-2022 02:42,b'@Yveerangnayen @NITIAayog #GetVaccinated \n#MaskUp\n#MaskUpIndia \n#COVID_19\n#COVIDAppropriateBehaviour is must accord\xe2\x80\xa6 https://t.co/iSAtcsGtDP',b'FaithOn',"b'Fatehabad, India'"
27-01-2022 17:46,b'Somewhere on the streets of #Darjeeling\n\n#monkbrain #donka #2021recap #mountains #corn #streetfood #walkwalkwalk\xe2\x80\xa6 https://t.co/w5cfu4Jf6z',b'MadhuDonka',b'India'
27-01-2022 16:42,b'Status of Covid-19 cases 27.01.2022 in #Madurai Corporation Areas.\n#COVID19 #MaskUp #MaduraiCity https://t.co/Icgu31sC3Z',b'city_madurai',"b'Madurai, TamilNadu, India'"
27-01-2022 16:34,b'@Yveerangnayen Time and health are two precious assets that we don\xe2\x80\x99t recognize and appreciate until they have been\xe2\x80\xa6 https://t.co/xzX2tc3zsm',b'SahareYashu',"b'Nagpur, India'"
27-01-2022 15:22,b'@Yveerangnayen @NITIAayog Youth veerangnayen motivated people to come and get vaccinated. Covid 19 to save ourselve\xe2\x80\xa6 https://t.co/yyeCImRbHA',b'kukreja_kamna',"b'Alwar, India'"
27-01-2022 15:03,b'@Yveerangnayen @NITIAayog #COVID \n#VaccinationCamp \n#GetVaccinated\n#COVID_19\n#COVIDAppropriateBehaviour \n#MaskUp\xe2\x80\xa6 https://t.co/BAdUuEYTNv',b'AnjaliR81849784',"b'Punjab, India'"
27-01-2022 14:37,b'The Mask Lab by Control Print is now USFDA approved for distribution of 3 ply surgical masks in USA.\n#TheMaskLab\xe2\x80\xa6 https://t.co/G1BSyHqJ5x',b'TheMaskLabIndia',"b'Mumbai, India.'"
27-01-2022 14:32,b'@KolkataPolice is making #mask awareness fun with memes and funny videos. \n\n#SpottedOnSocialMedia #Covid19\xe2\x80\xa6 https://t.co/RRLEcpg0Vq',b'TT_My_Kolkata',"b'Kolkata, India'"
27-01-2022 14:32,"b'Head-to-toe denim is a bold look, make it yours!\n\n#PepeJeansIndia #PepeIsOn #TheNewBlue #SS22 #WeLovePepe\xe2\x80\xa6 https://t.co/JrvZ8EKgy6'",b'PepeJeansIndia',b'India'
27-01-2022 14:24,b'#COVID19 cases in UP has come down below 9000. Total 8901 cases to be precise and 20 deaths reported in last 24 hou\xe2\x80\xa6 https://t.co/JUCpUZf4F0',b'rmulko',"b'Lucknow, India'"
